,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
860,1.263922176,4.418369888,-4.239709659,-4.464260835,0.596103438,1.005292727,0.051007471,-21.27194974,4.39974517,3.322157189,-9.948207494,13.87032931,0.416630129,2.356270643,19.65765016,-5.429662393,-3.852737407,-5.255719665,-1.488815972,0.005886432,0.069856216,-16.57643478,2.03984593,4.397321534
861,1.264,4.418089363,-4.23918228,-4.465481339,0.596115742,1.00528558,0.051003775,-21.27302892,4.39809483,3.324104013,-9.95720912,13.87213341,0.416679304,2.357972291,19.65958825,-5.428731654,-3.85202267,-5.267766077,-1.49201274,0.005867391,0.069872329,-16.57529216,2.037353911,4.396943331
862,1.265,4.414500705,-4.232366139,-4.48104123,0.596275014,1.005194749,0.050956016,-21.28636544,4.376951744,3.348857569,-10.07400397,13.89482822,0.417365144,2.379858391,19.68447772,-5.41672587,-3.843181379,-5.423353628,-1.533472915,0.005610825,0.070137317,-16.56051275,2.005258262,4.391975994
863,1.266,4.410945815,-4.225476277,-4.496370943,0.596436469,1.005105817,0.050907741,-21.29870942,4.355924765,3.373110105,-10.19290995,13.9165886,0.418152918,2.40175437,19.70932688,-5.404632973,-3.834965527,-5.580372991,-1.575620972,0.005333733,0.070497865,-16.54555703,1.973026342,4.38680802
864,1.267,4.407430728,-4.218512238,-4.511467544,0.596600103,1.005018838,0.050858926,-21.31004858,4.335012675,3.396840313,-10.31395071,13.93737363,0.419046971,2.423604015,19.73411466,-5.392451204,-3.827360013,-5.738754293,-1.618419391,0.005039549,0.070927789,-16.53043143,1.940661103,4.381438222
865,1.26789644,4.404318674,-4.212205713,-4.524799952,0.596748639,1.004942571,0.050814686,-21.31934943,4.316362546,3.417651081,-10.42428967,13.95512745,0.419935217,2.443158923,19.75626558,-5.381453783,-3.821047805,-5.881833234,-1.657316569,0.004759918,0.071381863,-16.51673354,1.91153658,4.37645177
866,1.268,4.403961759,-4.211473242,-4.526327818,0.59676591,1.004933867,0.050809546,-21.32037087,4.314213802,3.420026321,-10.43714892,13.95712226,0.42004273,2.445418247,19.75881954,-5.380178535,-3.82034882,-5.898426837,-1.661841889,0.004726446,0.071440036,-16.5151429,1.908165319,4.375865133
867,1.26889644,4.400896638,-4.205098576,-4.539445387,0.596916387,1.00485945,0.050764777,-21.32875018,4.29566335,3.440330139,-10.54944031,13.97387784,0.42101004,2.465008216,19.78087747,-5.369097622,-3.814554935,-6.042602597,-1.701286537,0.004423236,0.072014713,-16.50130523,1.878925943,4.370694948
868,1.269,4.400545486,-4.204358168,-4.540948253,0.596933882,1.004850962,0.050759573,-21.32966455,4.293525989,3.442645644,-10.56252623,13.97575307,0.421125914,2.467275784,19.78341954,-5.367812598,-3.813914942,-6.059319221,-1.705874368,0.004386618,0.072089733,-16.49969883,1.875541539,4.370086996
869,1.27,4.39718825,-4.197165796,-4.555325745,0.597104009,1.004770178,0.050708983,-21.33791779,4.272946429,3.464676111,-10.69010493,13.99320429,0.422290785,2.489186108,19.80789257,-5.355351007,-3.808042064,-6.221361368,-1.750489463,0.004017635,0.072891091,-16.48410664,1.842792145,4.364102458
870,1.271,4.39389617,-4.189894835,-4.569457601,0.597276278,1.004691567,0.050657748,-21.34511875,4.252471651,3.486095958,-10.81990798,14.00943291,0.423540419,2.511092742,19.83221631,-5.342791354,-3.80271459,-6.384484384,-1.795646727,0.003622851,0.073817792,-16.46837373,1.809919343,4.357910581
871,1.272,4.390675381,-4.18254382,-4.583341211,0.597450674,1.004615178,0.050605844,-21.35125573,4.232097605,3.506883506,-10.95195815,14.02439585,0.424878844,2.532937893,19.85636811,-5.330131083,-3.797916894,-6.548619543,-1.841303912,0.003206608,0.074839406,-16.45250779,1.776925166,4.351510522
872,1.272892345,4.38786668,-4.175915122,-4.595518239,0.597608078,1.004548933,0.050558941,-21.35582447,4.213998261,3.524881154,-11.07170742,14.03662846,0.426143326,2.552385751,19.8777559,-5.318746402,-3.794069597,-6.695883012,-1.882443661,0.002815434,0.075841256,-16.43824421,1.747381948,4.345622793
873,1.273,4.38753223,-4.175110938,-4.596973689,0.597627181,1.004541065,0.050553244,-21.3563174,4.211819708,3.527016434,-11.08627716,14.03803005,0.426299848,2.554731333,19.88032489,-5.317367234,-3.793632496,-6.713697717,-1.887431569,0.002766727,0.075969665,-16.43651698,1.74381138,4.344901169
874,1.273892345,4.384798328,-4.168407351,-4.608923929,0.597786451,1.004476895,0.050505695,-21.35991733,4.19380184,3.544410474,-11.20806839,14.04900639,0.427623375,2.574200009,19.90151884,-5.305887236,-3.790228581,-6.861744105,-1.928977716,0.002346456,0.077119355,-16.42214927,1.714162676,4.338825492
875,1.274,4.384473253,-4.167594009,-4.610351848,0.597805778,1.00446928,0.050499919,-21.3602928,4.191632818,3.54647169,-11.22288558,14.05025187,0.427786049,2.576552515,19.90406317,-5.304496374,-3.789844034,-6.879649547,-1.934013798,0.002293704,0.077268912,-16.42040995,1.710579452,4.338081119
876,1.275,4.38150474,-4.159990825,-4.623472957,0.597986442,1.004399871,0.050445844,-21.36317096,4.17153113,3.565226859,-11.36180459,14.06099779,0.429330296,2.598410821,19.92755934,-5.291515066,-3.786535026,-7.046406938,-1.981019972,0.001784847,0.078750776,-16.40419535,1.677230699,4.33104942
877,1.276,4.378632745,-4.152299154,-4.636334737,0.59816915,1.004332883,0.050390994,-21.36494094,4.15150816,3.583260261,-11.50305594,14.07022402,0.43093573,2.620247123,19.95078955,-5.278419864,-3.783689832,-7.213902888,-2.028405322,0.001244518,0.080383922,-16.38788181,1.64376627,4.323805565
878,1.277,4.375863294,-4.14451659,-4.648935026,0.598353873,1.004268359,0.050335341,-21.365592,4.131556807,3.600550427,-11.64666115,14.07788797,0.432606351,2.641997567,19.97372967,-5.265207115,-3.781292804,-7.382070699,-2.076123859,0.000677948,0.082134233,-16.3714782,1.610187091,4.316349153
879,1.277845081,4.373607389,-4.137866801,-4.659377632,0.59851153,1.004215782,0.050287667,-21.36526222,4.114746468,3.614566179,-11.76986941,14.08310044,0.434063942,2.660314961,19.99287171,-5.253946563,-3.779604468,-7.524660722,-2.116685329,0.00017718,0.083712724,-16.35755249,1.581720955,4.309881673
880,1.278,4.373202564,-4.136640376,-4.661271377,0.598540584,1.00420634,0.050278862,-21.36511382,4.111669398,3.617075141,-11.79264052,14.08392627,0.434334847,2.66366983,19.99635524,-5.251872656,-3.779327608,-7.550843726,-2.124143334,8.27581E-05,0.084014775,-16.35499386,1.576493778,4.308679507
881,1.278845081,4.371043464,-4.129909031,-4.671488783,0.598699894,1.004155913,0.050230467,-21.363822,4.094906681,3.630426029,-11.91787001,14.08769823,0.435826136,2.681986759,20.01521219,-5.240505571,-3.777990958,-7.693893409,-2.164945237,-0.000450571,0.085752013,-16.34100754,1.547931432,4.302031054
882,1.279,4.370656872,-4.128667406,-4.673341034,0.598729248,1.004146869,0.050221529,-21.36349648,4.09183767,3.632811321,-11.9410131,14.08825324,0.436101632,2.685348467,20.01864154,-5.238411752,-3.777777254,-7.720155564,-2.172445976,-0.000551846,0.086088197,-16.33843858,1.542686628,4.300795637
883,1.28,4.368232277,-4.120594584,-4.685141752,0.598919831,1.004089982,0.050163317,-21.36073007,4.072052713,3.6477369,-12.09179846,14.09080524,0.437899096,2.707042069,20.04056374,-5.224819717,-3.776625681,-7.8899409,-2.220998249,-0.001228411,0.088365907,-16.32182206,1.508765803,4.292697031
884,1.281,4.365934593,-4.112418814,-4.69667179,0.599112298,1.004035712,0.050104204,-21.35680465,4.052304971,3.661830867,-12.24501667,14.09154034,0.43973093,2.728684825,20.06209689,-5.211091894,-3.775857657,-8.060135354,-2.269752157,-0.001941499,0.09081229,-16.30515394,1.474731308,4.284383627
885,1.282,4.363769563,-4.104136824,-4.70792954,0.599306611,1.003984089,0.050044164,-21.35171047,4.032584286,3.675072505,-12.40068741,14.09041917,0.441601211,2.750202795,20.08321588,-5.197223399,-3.775457961,-8.230674998,-2.318659085,-0.002685183,0.093390408,-16.28844399,1.440582908,4.27585546
886,1.282895826,4.361947516,-4.096624471,-4.717781759,0.599482216,1.003940116,0.049989574,-21.3461468,4.01493219,3.686193293,-12.54223895,14.0877879,0.443303304,2.769376604,20.10176244,-5.184675744,-3.775399856,-8.383689911,-2.362572441,-0.003379057,0.095819753,-16.27344761,1.409894744,4.268033121
887,1.283,4.361743044,-4.095745025,-4.718913107,0.599502729,1.003935142,0.049983176,-21.34543815,4.01287994,3.687440264,-12.55882903,14.08737935,0.44350228,2.771602342,20.10389547,-5.183208793,-3.775410942,-8.401496373,-2.367684481,-0.003461752,0.096111382,-16.2717024,1.40632008,4.267112256
888,1.283895826,4.360050154,-4.088131002,-4.728517827,0.599679914,1.003893589,0.049927716,-21.33881147,3.995232918,3.697759131,-12.70260844,14.08295534,0.445215229,2.790748667,20.12202687,-5.170525146,-3.775655181,-8.554710284,-2.411686955,-0.004194362,0.098720197,-16.25668663,1.37552874,4.259096763
889,1.284,4.35986101,-4.087239525,-4.729620282,0.599700609,1.003888899,0.049921215,-21.33797874,3.99318065,3.698911682,-12.71945846,14.08233373,0.445414421,2.792976222,20.12411031,-5.169042058,-3.775700598,-8.572536639,-2.416808337,-0.004282153,0.099035955,-16.25493972,1.371942029,4.258153405
890,1.285,4.358129163,-4.078616446,-4.74004941,0.599900207,1.003845381,0.049858259,-21.32932317,3.973474553,3.709465625,-12.88259302,14.07521985,0.447330503,2.814333165,20.14383507,-5.154717285,-3.776311753,-8.74373383,-2.465995291,-0.005148494,0.102173935,-16.23816633,1.33744784,4.248978764
891,1.286,4.356552938,-4.069871912,-4.750199395,0.60010148,1.003804607,0.049794286,-21.31946226,3.953749225,3.719082294,-13.04825043,14.06600036,0.449254957,2.835596948,20.16304454,-5.140228681,-3.777229944,-8.915026782,-2.515195005,-0.006054312,0.105485379,-16.22139237,1.302836464,4.239588637
892,1.287,4.355137669,-4.061001882,-4.760069296,0.600304382,1.003766592,0.049729277,-21.3083869,3.933991719,3.727742217,-13.21644791,14.05464128,0.451191818,2.856681516,20.18171355,-5.125570244,-3.77844078,-9.086354948,-2.564357026,-0.006993144,0.108930217,-16.20462801,1.268106638,4.229983395
893,1.287803258,4.354121089,-4.053783164,-4.7677937,0.600468513,1.003738065,0.049676292,-21.298605,3.918088947,3.73399176,-13.35340423,14.04392791,0.452752425,2.873488151,20.19630117,-5.113668345,-3.779615502,-9.223960727,-2.603794538,-0.007772018,0.111797912,-16.19117593,1.240122845,4.222112141
894,1.288,4.353888794,-4.052002048,-4.769657872,0.600508866,1.003731352,0.04966321,-21.29608829,3.914188582,3.7354251,-13.38720115,14.04108281,0.453134168,2.877591959,20.19981699,-5.110735458,-3.779929706,-9.257658518,-2.613445378,-0.007966777,0.112517538,-16.18788372,1.233256891,4.220163063
895,1.288803258,4.353009894,-4.044675771,-4.777155163,0.600674233,1.003705061,0.04960936,-21.28531769,3.898239086,3.74087449,-13.52622062,14.02853881,0.454686241,2.894334948,20.2139322,-5.098686818,-3.781317204,-9.395201803,-2.652808015,-0.008780902,0.115541329,-16.17445555,1.205175586,4.212118781
896,1.289,4.352811863,-4.042867855,-4.778963558,0.600714884,1.003698896,0.049596064,-21.28255798,3.894325879,3.742109777,-13.5605242,14.02523641,0.45506406,2.8984345,20.21732987,-5.095717285,-3.781682099,-9.42887854,-2.662438471,-0.00898535,0.11630515,-16.17117026,1.198285578,4.210127285
897,1.29,4.351912128,-4.03359476,-4.787985405,0.600922386,1.003669235,0.049527819,-21.2677873,3.874389206,3.747776663,-13.73643141,14.00704279,0.456975933,2.919216575,20.23422745,-5.0805089,-3.783684004,-9.599956807,-2.711299032,-0.010049818,0.120297832,-16.15449804,1.16319096,4.199876173
